Date Comptable;Code Societe Achat;Compte Comptable Achat;ID founisseur externe;Code tâche;Code folio;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux de Tva;TypeEvenementAchat;Numero2;Type de Tva;Date d'échéance;Id scan facture;  Origine scan facture;
26/08/2026;0001;602210;0688;GL1576198J;GAZ;VENTE DE GAZ;0,00001;STANDARD;54,58;EUR;25/08/2026;0688K2608BVWZ;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1576198J;GAZ;VENTE DE GAZ;0,00001;STANDARD;105,77;EUR;25/08/2026;0688K2608BVWZ;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL1576198J;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;32,87;EUR;25/08/2026;0688K2608BVWZ;20,00;;;;25/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL1654211K;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;82,03;EUR;25/08/2026;0688K2608BVKF;;;;;25/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL1654211K;GAZ;VENTE DE GAZ;0,00001;STANDARD;15,78;EUR;25/08/2026;0688K2608BVKF;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL1654211K;GAZ;VENTE DE GAZ;0,00001;STANDARD;52,58;EUR;25/08/2026;0688K2608BVKF;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL1654211K;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;13,67;EUR;25/08/2026;0688K2608BVKF;20,00;;;;25/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0985165F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;57,88;EUR;25/08/2026;0688K2608BVTQ;;;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0985165F;GAZ;VENTE DE GAZ;0,00001;STANDARD;12,74;EUR;25/08/2026;0688K2608BVTQ;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0985165F;GAZ;VENTE DE GAZ;0,00001;STANDARD;35,49;EUR;25/08/2026;0688K2608BVTQ;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0985165F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;9,65;EUR;25/08/2026;0688K2608BVTQ;20,00;;;;25/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0060039B;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;110,44;EUR;25/08/2026;0688K2608BVMU;;;;;25/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0060039B;GAZ;VENTE DE GAZ;0,00001;STANDARD;32,81;EUR;25/08/2026;0688K2608BVMU;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0060039B;GAZ;VENTE DE GAZ;0,00001;STANDARD;59,22;EUR;25/08/2026;0688K2608BVMU;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000004E
26/08/2026;0001;445660;0688;GL0060039B;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;18,41;EUR;25/08/2026;0688K2608BVMU;20,00;;;;25/08/2026;;;B00000004E
26/08/2026;0001;401050;0688;GL1192749X;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;1044,24;EUR;25/08/2026;0688K2608BVWK;;;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1192749X;GAZ;VENTE DE GAZ;7,73500;STANDARD;3,17;EUR;25/08/2026;0688K2608BVWK;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1192749X;GAZ;VENTE DE GAZ;7,73500;STANDARD;98,93;EUR;25/08/2026;0688K2608BVWK;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1192749X;GAZ;VENTE DE GAZ;0,00001;STANDARD;109,41;EUR;25/08/2026;0688K2608BVWK;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1192749X;GAZ;VENTE DE GAZ;7,73500;STANDARD;126,78;EUR;25/08/2026;0688K2608BVWK;20,00;TICGN GAZ;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1192749X;GAZ;VENTE DE GAZ;0,00001;STANDARD;149,72;EUR;25/08/2026;0688K2608BVWK;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1192749X;GAZ;VENTE DE GAZ;7,73500;STANDARD;382,19;EUR;25/08/2026;0688K2608BVWK;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL1192749X;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;174,04;EUR;25/08/2026;0688K2608BVWK;20,00;;;;25/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0321308Y;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;388,96;EUR;25/08/2026;0688K2608BVTJ;;;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0321308Y;GAZ;VENTE DE GAZ;2,62800;STANDARD;1,07;EUR;25/08/2026;0688K2608BVTJ;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0321308Y;GAZ;VENTE DE GAZ;0,00001;STANDARD;21,68;EUR;25/08/2026;0688K2608BVTJ;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0321308Y;GAZ;VENTE DE GAZ;2,62800;STANDARD;33,61;EUR;25/08/2026;0688K2608BVTJ;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0321308Y;GAZ;VENTE DE GAZ;2,62800;STANDARD;43,08;EUR;25/08/2026;0688K2608BVTJ;20,00;TICGN GAZ;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0321308Y;GAZ;VENTE DE GAZ;0,00001;STANDARD;53,87;EUR;25/08/2026;0688K2608BVTJ;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0321308Y;GAZ;VENTE DE GAZ;2,62800;STANDARD;170,82;EUR;25/08/2026;0688K2608BVTJ;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0321308Y;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;64,83;EUR;25/08/2026;0688K2608BVTJ;20,00;;;;25/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0016354J;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;165,35;EUR;25/08/2026;0688K2608BVQA;;;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0016354J;GAZ;VENTE DE GAZ;0,00001;STANDARD;54,27;EUR;25/08/2026;0688K2608BVQA;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0016354J;GAZ;VENTE DE GAZ;0,00001;STANDARD;83,52;EUR;25/08/2026;0688K2608BVQA;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL0016354J;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;27,56;EUR;25/08/2026;0688K2608BVQA;20,00;;;;25/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0016426R;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;260,78;EUR;25/08/2026;0688K2608BVQL;;;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0016426R;GAZ;VENTE DE GAZ;2,09200;STANDARD;0,86;EUR;25/08/2026;0688K2608BVQL;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0016426R;GAZ;VENTE DE GAZ;2,09200;STANDARD;26,75;EUR;25/08/2026;0688K2608BVQL;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0016426R;GAZ;VENTE DE GAZ;0,00001;STANDARD;28,47;EUR;25/08/2026;0688K2608BVQL;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0016426R;GAZ;VENTE DE GAZ;2,09200;STANDARD;34,29;EUR;25/08/2026;0688K2608BVQL;20,00;TICGN GAZ;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0016426R;GAZ;VENTE DE GAZ;0,00001;STANDARD;45,30;EUR;25/08/2026;0688K2608BVQL;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0016426R;GAZ;VENTE DE GAZ;2,09200;STANDARD;81,65;EUR;25/08/2026;0688K2608BVQL;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL0016426R;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;43,46;EUR;25/08/2026;0688K2608BVQL;20,00;;;;25/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0046233M;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;150,73;EUR;25/08/2026;0688K2608BVWH;;;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0046233M;GAZ;VENTE DE GAZ;0,00001;STANDARD;44,82;EUR;25/08/2026;0688K2608BVWH;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0046233M;GAZ;VENTE DE GAZ;0,00001;STANDARD;80,79;EUR;25/08/2026;0688K2608BVWH;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0046233M;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;25,12;EUR;25/08/2026;0688K2608BVWH;20,00;;;;25/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0046206G;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;118,21;EUR;25/08/2026;0688K2608BVWD;;;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0046206G;GAZ;VENTE DE GAZ;0,00001;STANDARD;37,06;EUR;25/08/2026;0688K2608BVWD;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0046206G;GAZ;VENTE DE GAZ;0,00001;STANDARD;61,45;EUR;25/08/2026;0688K2608BVWD;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0046206G;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;19,7;EUR;25/08/2026;0688K2608BVWD;20,00;;;;25/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0046204E;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;61,96;EUR;25/08/2026;0688K2608BVWB;;;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0046204E;GAZ;VENTE DE GAZ;0,00001;STANDARD;14,36;EUR;25/08/2026;0688K2608BVWB;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0046204E;GAZ;VENTE DE GAZ;0,00001;STANDARD;37,27;EUR;25/08/2026;0688K2608BVWB;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0046204E;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;10,33;EUR;25/08/2026;0688K2608BVWB;20,00;;;;25/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL1298335F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;31,06;EUR;25/08/2026;0688K2608BVWV;;;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1298335F;GAZ;VENTE DE GAZ;0,00001;STANDARD;0,61;EUR;25/08/2026;0688K2608BVWV;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1298335F;GAZ;VENTE DE GAZ;0,00001;STANDARD;25,27;EUR;25/08/2026;0688K2608BVWV;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL1298335F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;5,18;EUR;25/08/2026;0688K2608BVWV;20,00;;;;25/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0012255B;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;225,56;EUR;25/08/2026;0688K2608BVQT;;;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0012255B;GAZ;VENTE DE GAZ;1,47800;STANDARD;0,61;EUR;25/08/2026;0688K2608BVQT;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0012255B;GAZ;VENTE DE GAZ;1,47800;STANDARD;18,90;EUR;25/08/2026;0688K2608BVQT;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0012255B;GAZ;VENTE DE GAZ;1,47800;STANDARD;24,22;EUR;25/08/2026;0688K2608BVQT;20,00;TICGN GAZ;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0012255B;GAZ;VENTE DE GAZ;0,00001;STANDARD;30,92;EUR;25/08/2026;0688K2608BVQT;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0012255B;GAZ;VENTE DE GAZ;0,00001;STANDARD;46,91;EUR;25/08/2026;0688K2608BVQT;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0012255B;GAZ;VENTE DE GAZ;1,47800;STANDARD;66,40;EUR;25/08/2026;0688K2608BVQT;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL0012255B;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;37,6;EUR;25/08/2026;0688K2608BVQT;20,00;;;;25/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL1518540N;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;110,28;EUR;25/08/2026;0688K2608BVUB;;;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1518540N;GAZ;VENTE DE GAZ;0,00001;STANDARD;37,81;EUR;25/08/2026;0688K2608BVUB;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1518540N;GAZ;VENTE DE GAZ;0,00001;STANDARD;54,09;EUR;25/08/2026;0688K2608BVUB;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL1518540N;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;18,38;EUR;25/08/2026;0688K2608BVUB;20,00;;;;25/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0044368T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;78,30;EUR;25/08/2026;0688K2608BVSN;;;;;25/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL0044368T;GAZ;VENTE DE GAZ;0,00001;STANDARD;20,44;EUR;25/08/2026;0688K2608BVSN;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL0044368T;GAZ;VENTE DE GAZ;0,00001;STANDARD;44,81;EUR;25/08/2026;0688K2608BVSN;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000002C
26/08/2026;0001;445660;0688;GL0044368T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;13,05;EUR;25/08/2026;0688K2608BVSN;20,00;;;;25/08/2026;;;B00000002C
26/08/2026;0001;401050;0688;GL0540173H;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;275,12;EUR;25/08/2026;0688K2608BVLZ;;;;;25/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0540173H;GAZ;VENTE DE GAZ;0,00001;STANDARD;45,19;EUR;25/08/2026;0688K2608BVLZ;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0540173H;GAZ;VENTE DE GAZ;0,00001;STANDARD;184,08;EUR;25/08/2026;0688K2608BVLZ;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000004E
26/08/2026;0001;445660;0688;GL0540173H;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;45,85;EUR;25/08/2026;0688K2608BVLZ;20,00;;;;25/08/2026;;;B00000004E
26/08/2026;0001;401050;0688;GL0052390J;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;118,74;EUR;25/08/2026;0688K2608BVJE;;;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0052390J;GAZ;VENTE DE GAZ;0,79500;STANDARD;0,33;EUR;25/08/2026;0688K2608BVJE;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0052390J;GAZ;VENTE DE GAZ;0,00001;STANDARD;4,68;EUR;25/08/2026;0688K2608BVJE;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0052390J;GAZ;VENTE DE GAZ;0,79500;STANDARD;10,17;EUR;25/08/2026;0688K2608BVJE;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0052390J;GAZ;VENTE DE GAZ;0,79500;STANDARD;13,03;EUR;25/08/2026;0688K2608BVJE;20,00;TICGN GAZ;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0052390J;GAZ;VENTE DE GAZ;0,00001;STANDARD;34,96;EUR;25/08/2026;0688K2608BVJE;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0052390J;GAZ;VENTE DE GAZ;0,79500;STANDARD;35,78;EUR;25/08/2026;0688K2608BVJE;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000007H
26/08/2026;0001;445660;0688;GL0052390J;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;19,79;EUR;25/08/2026;0688K2608BVJE;20,00;;;;25/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL0885411Z;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;1322,26;EUR;25/08/2026;0688K2608BVWG;;;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0885411Z;GAZ;VENTE DE GAZ;10,57700;STANDARD;4,34;EUR;25/08/2026;0688K2608BVWG;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0885411Z;GAZ;VENTE DE GAZ;0,00001;STANDARD;110,88;EUR;25/08/2026;0688K2608BVWG;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0885411Z;GAZ;VENTE DE GAZ;10,57700;STANDARD;135,28;EUR;25/08/2026;0688K2608BVWG;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0885411Z;GAZ;VENTE DE GAZ;0,00001;STANDARD;158,59;EUR;25/08/2026;0688K2608BVWG;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0885411Z;GAZ;VENTE DE GAZ;10,57700;STANDARD;173,36;EUR;25/08/2026;0688K2608BVWG;20,00;TICGN GAZ;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0885411Z;GAZ;VENTE DE GAZ;10,57700;STANDARD;519,44;EUR;25/08/2026;0688K2608BVWG;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0885411Z;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;220,37;EUR;25/08/2026;0688K2608BVWG;20,00;;;;25/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL1398527K;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;173,24;EUR;25/08/2026;0688K2608BVJR;;;;;25/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL1398527K;GAZ;VENTE DE GAZ;0,00001;STANDARD;66,42;EUR;25/08/2026;0688K2608BVJR;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL1398527K;GAZ;VENTE DE GAZ;0,00001;STANDARD;77,95;EUR;25/08/2026;0688K2608BVJR;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000004E
26/08/2026;0001;445660;0688;GL1398527K;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;28,87;EUR;25/08/2026;0688K2608BVJR;20,00;;;;25/08/2026;;;B00000004E
26/08/2026;0001;401050;0688;GL0734901P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;667,17;EUR;25/08/2026;0688K2608BVRG;;;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0734901P;GAZ;VENTE DE GAZ;5,01400;STANDARD;2,06;EUR;25/08/2026;0688K2608BVRG;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0734901P;GAZ;VENTE DE GAZ;5,01400;STANDARD;64,13;EUR;25/08/2026;0688K2608BVRG;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0734901P;GAZ;VENTE DE GAZ;0,00001;STANDARD;72,40;EUR;25/08/2026;0688K2608BVRG;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0734901P;GAZ;VENTE DE GAZ;5,01400;STANDARD;82,18;EUR;25/08/2026;0688K2608BVRG;20,00;TICGN GAZ;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0734901P;GAZ;VENTE DE GAZ;0,00001;STANDARD;83,96;EUR;25/08/2026;0688K2608BVRG;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0734901P;GAZ;VENTE DE GAZ;5,01400;STANDARD;251,25;EUR;25/08/2026;0688K2608BVRG;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL0734901P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;111,19;EUR;25/08/2026;0688K2608BVRG;20,00;;;;25/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0016345Z;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;198,01;EUR;25/08/2026;0688K2608BVQV;;;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0016345Z;GAZ;VENTE DE GAZ;0,00001;STANDARD;64,99;EUR;25/08/2026;0688K2608BVQV;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0016345Z;GAZ;VENTE DE GAZ;0,00001;STANDARD;100,02;EUR;25/08/2026;0688K2608BVQV;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL0016345Z;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;33;EUR;25/08/2026;0688K2608BVQV;20,00;;;;25/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0039313Z;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;263,83;EUR;25/08/2026;0688K2608BVPG;;;;;25/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0039313Z;GAZ;VENTE DE GAZ;0,00001;STANDARD;49,72;EUR;25/08/2026;0688K2608BVPG;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0039313Z;GAZ;VENTE DE GAZ;0,00001;STANDARD;170,14;EUR;25/08/2026;0688K2608BVPG;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000004E
26/08/2026;0001;445660;0688;GL0039313Z;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;43,97;EUR;25/08/2026;0688K2608BVPG;20,00;;;;25/08/2026;;;B00000004E
26/08/2026;0001;401050;0688;GL0039317D;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;283,26;EUR;25/08/2026;0688K2608BVPE;;;;;25/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0039317D;GAZ;VENTE DE GAZ;0,00001;STANDARD;53,75;EUR;25/08/2026;0688K2608BVPE;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0039317D;GAZ;VENTE DE GAZ;0,00001;STANDARD;182,30;EUR;25/08/2026;0688K2608BVPE;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000004E
26/08/2026;0001;445660;0688;GL0039317D;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;47,21;EUR;25/08/2026;0688K2608BVPE;20,00;;;;25/08/2026;;;B00000004E
26/08/2026;0001;401050;0688;GL0039316C;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;170,20;EUR;25/08/2026;0688K2608BVPC;;;;;25/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0039316C;GAZ;VENTE DE GAZ;0,00001;STANDARD;30,26;EUR;25/08/2026;0688K2608BVPC;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0039316C;GAZ;VENTE DE GAZ;0,00001;STANDARD;111,57;EUR;25/08/2026;0688K2608BVPC;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000004E
26/08/2026;0001;445660;0688;GL0039316C;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;28,37;EUR;25/08/2026;0688K2608BVPC;20,00;;;;25/08/2026;;;B00000004E
26/08/2026;0001;401050;0688;GL0045000L;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;62,54;EUR;25/08/2026;0688K2608BVRU;;;;;25/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL0045000L;GAZ;VENTE DE GAZ;0,00001;STANDARD;14,45;EUR;25/08/2026;0688K2608BVRU;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL0045000L;GAZ;VENTE DE GAZ;0,00001;STANDARD;37,67;EUR;25/08/2026;0688K2608BVRU;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000002C
