411150;0467774N;D;8006.00;+
707000;;C;6672.00;+
445710;;C;1334.00;+
411150;0467774N;D;12047.00;+
707000;;C;10039.00;+
445710;;C;2008.00;+
411150;0090035S;D;13523.00;+
707000;;C;11269.00;+
445710;;C;2254.00;+
411150;0471474I;D;6021.00;+
707000;;C;5017.00;+
445710;;C;1004.00;+
411150;0471474I;D;20738.00;+
707000;;C;17282.00;+
445710;;C;3456.00;+
411150;0471474I;D;44001.00;+
707000;;C;36668.00;+
445710;;C;7333.00;+
411150;0471474I;D;9881.00;+
707000;;C;8234.00;+
445710;;C;1647.00;+
411100;0291049J;D;220.00;+
706001;;C;183.00;+
445710;;C;37.00;+
411100;0307788J;D;337440.00;+
706001;;C;281200.00;+
445710;;C;56240.00;+
411100;0233519L;D;65831.00;+
706001;;C;11236.00;+
706001;;C;43623.00;+
445710;;C;2247.00;+
445710;;C;8725.00;+
411100;0233519L;D;28274.00;+
706001;;C;23562.00;+
445710;;C;4712.00;+
411100;0532745E;D;57535.00;+
706001;;C;47946.00;+
445710;;C;9589.00;+
411100;0532745E;D;30070.00;+
706001;;C;25058.00;+
445710;;C;5012.00;+
411100;0532745E;D;882217.00;+
706001;;C;2755.00;+
706001;;C;4435.00;+
706001;;C;14534.00;+
706001;;C;89474.00;+
706001;;C;93985.00;+
706001;;C;177263.00;+
706001;;C;352734.00;+
445710;;C;551.00;+
445710;;C;887.00;+
445710;;C;2907.00;+
445710;;C;17895.00;+
445710;;C;18797.00;+
445710;;C;35453.00;+
445710;;C;70547.00;+
411100;0232474L;D;16034.00;+
706001;;C;13362.00;+
445710;;C;2672.00;+
411100;0232474L;D;10771.00;+
706001;;C;8976.00;+
445710;;C;1795.00;+
411100;0232474L;D;204777.00;+
706001;;C;639.00;+
706001;;C;1029.00;+
706001;;C;3374.00;+
706001;;C;20768.00;+
706001;;C;21816.00;+
706001;;C;41146.00;+
706001;;C;81875.00;+
445710;;C;128.00;+
445710;;C;206.00;+
445710;;C;675.00;+
445710;;C;4154.00;+
445710;;C;4363.00;+
445710;;C;8229.00;+
445710;;C;16375.00;+
411100;0235176S;D;143213.00;+
706001;;C;447.00;+
706001;;C;720.00;+
706001;;C;2359.00;+
706001;;C;14525.00;+
706001;;C;15257.00;+
706001;;C;28776.00;+
706001;;C;57261.00;+
445710;;C;89.00;+
445710;;C;144.00;+
445710;;C;472.00;+
445710;;C;2905.00;+
445710;;C;3051.00;+
445710;;C;5755.00;+
445710;;C;11452.00;+
411150;0224528F;D;3882.00;+
707000;;C;3235.00;+
445710;;C;647.00;+
411100;0291435S;D;11926807.00;+
706001;;C;9939006.00;+
445710;;C;1987801.00;+
411150;0253255E;D;2791.00;+
707000;;C;2326.00;+
445710;;C;465.00;+
411150;0568915R;D;14373.00;+
707000;;C;11978.00;+
445710;;C;2395.00;+
411150;0568915R;D;38714.00;+
707000;;C;32261.00;+
445710;;C;6453.00;+
411150;0568915R;D;47141.00;+
707000;;C;39284.00;+
445710;;C;7857.00;+
411100;0591345I;D;202812.00;+
706001;;C;192239.00;+
445710;;C;10573.00;+
411100;0591345I;D;804223.00;+
706001;;C;762297.00;+
445710;;C;41926.00;+
411150;0568915R;D;1675.00;+
707000;;C;1396.00;+
445710;;C;279.00;+
411150;0568915R;D;2153.00;+
707000;;C;1794.00;+
445710;;C;359.00;+
411150;0568915R;D;1817.00;+
707000;;C;1514.00;+
445710;;C;303.00;+
411150;0568915R;D;1031.00;+
707000;;C;859.00;+
445710;;C;172.00;+
411150;0568915R;D;4468.00;+
707000;;C;3723.00;+
445710;;C;745.00;+
411150;0293145S;D;12902.00;+
707000;;C;10752.00;+
445710;;C;2150.00;+
411150;0065898H;D;35744.00;+
707000;;C;29787.00;+
445710;;C;5957.00;+
411150;0065898H;D;32503.00;+
707000;;C;27086.00;+
445710;;C;5417.00;+
411150;0472986A;D;4868.00;+
707000;;C;4057.00;+
445710;;C;811.00;+
411150;0568915R;D;9374.00;+
707000;;C;7812.00;+
445710;;C;1562.00;+
411150;0568915R;D;8816.00;+
707000;;C;7347.00;+
445710;;C;1469.00;+
411150;0467774N;D;5287.00;+
707000;;C;4406.00;+
445710;;C;881.00;+
411150;0467774N;D;13673.00;+
707000;;C;11394.00;+
411150;0467774N;D;9738.00;+
707000;;C;8115.00;+
445710;;C;1623.00;+
411150;0467774N;D;13045.00;+
707000;;C;10871.00;+
445710;;C;2174.00;+
411150;0467774N;D;3067.00;+
707000;;C;2556.00;+
445710;;C;511.00;+
411100;0287218T;D;3248637.00;+
706601;;C;744603.00;+
706601;;C;1962594.00;+
445715;;C;148921.00;+
445715;;C;392519.00;+
411150;0293145S;D;14628.00;+
707000;;C;12190.00;+
445710;;C;2438.00;+
411150;0020492N;D;1520885.00;+
707000;;C;1267404.00;+
445710;;C;253481.00;+
411150;0224528F;D;3674.00;+
707000;;C;3062.00;+
