0001;3;GL0349195M;202608;E21;00730000014;411100;0596565E;20260730;0001S2608ZNW4;EUR;D;1396261;+;;3045715W;GCA;;0000000;20260630;;GL0349195M;;;20260830;;;;;;AUAR20260731;;Facture;;B00000003D
0001;3;GL0349195M;202608;E21;00730000014;706001;;20260730;0001S2608ZNW4;EUR;C;1163551;+;;3045715W 213;GCA;;0000000;20260630;COL_2000DEB;;213;;20260830;;GL0349195M;;;;AUAR20260731;VENTE P2;Facture;;B00000003D
0001;3;GL0349195M;202608;E21;00730000014;445710;;20260730;0001S2608ZNW4;EUR;C;232710;+;;3045715W 213;GCA;;0000000;20260630;COL_2000DEB;;213;;20260830;;;;;;AUAR20260731;;Facture;;B00000003D
0001;3;GL0019925S;202608;E21;00730000015;411100;0070001F;20260730;0001L2608ZNL6;EUR;C;84931;+;;AVOIR;GCA;;0000000;20260630;;GL0019925S;;;20260830;;;;;;AUAR20260731;;Avoir;;B00000006G
0001;3;GL0019925S;202608;E21;00730000015;706001;;20260730;0001L2608ZNL6;EUR;D;109232;+;;3046192Y 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;GL0019925S;;;;AUAR20260731;INTERESSEMENT P1;Avoir;;B00000006G
0001;3;GL0019925S;202608;E21;00730000015;706001;;20260730;0001L2608ZNL6;EUR;D;38456;-;;3046192Y 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;GL0019925S;;;;AUAR20260731;VENTE P1;Avoir;;B00000006G
0001;3;GL0019925S;202608;E21;00730000015;445710;;20260730;0001L2608ZNL6;EUR;D;14155;+;;3046192Y 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;;;;;AUAR20260731;;Avoir;;B00000006G
0001;3;GL0020665H;202608;E21;00730000016;411100;0229199C;20260730;0001L2608ZNL1;EUR;C;190855;+;;AVOIR;GCA;;0000000;20260630;;GL0020665H;;;20260830;;;;;;AUAR20260731;;Avoir;;B00000006G
0001;3;GL0020665H;202608;E21;00730000016;706001;;20260730;0001L2608ZNL1;EUR;D;159046;+;;3046813P 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;GL0020665H;;;;AUAR20260731;INTERESSEMENT P1;Avoir;;B00000006G
0001;3;GL0020665H;202608;E21;00730000016;445710;;20260730;0001L2608ZNL1;EUR;D;31809;+;;3046813P 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;;;;;AUAR20260731;;Avoir;;B00000006G
0001;3;GL0478107D;202608;E21;00730000017;411100;0596565E;20260730;0001S2608ZNW5;EUR;D;273132;+;;3048413W;GCA;;0000000;20260630;;GL0478107D;;;20260830;;;;;;AUAR20260731;;Facture;;B00000003D
0001;3;GL0478107D;202608;E21;00730000017;706001;;20260730;0001S2608ZNW5;EUR;C;227610;+;;3048413W 213;GCA;;0000000;20260630;COL_2000DEB;;213;;20260830;;GL0478107D;;;;AUAR20260731;VENTE P2;Facture;;B00000003D
0001;3;GL0478107D;202608;E21;00730000017;445710;;20260730;0001S2608ZNW5;EUR;C;45522;+;;3048413W 213;GCA;;0000000;20260630;COL_2000DEB;;213;;20260830;;;;;;AUAR20260731;;Facture;;B00000003D
0001;3;GL0009482A;202608;E21;00730000018;411100;0088522B;20260730;0001E2608ZME6;EUR;D;189937;+;;101 CHAUFFAGE;GCA;;0000000;20260630;;GL0009482A;;;20260830;;;;;;AUAR20260731;;Facture;;B00000007H
0001;3;GL0009482A;202608;E21;00730000018;706001;;20260730;0001E2608ZME6;EUR;C;158281;+;;3049493R 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;GL0009482A;;;;AUAR20260731;VENTE P1;Facture;;B00000007H
0001;3;GL0009482A;202608;E21;00730000018;445710;;20260730;0001E2608ZME6;EUR;C;31656;+;;3049493R 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;;;;;AUAR20260731;;Facture;;B00000007H
0001;3;GL0019865Z;202608;E21;00730000019;411100;0003161J;20260730;0001L2608ZNL0;EUR;C;515741;+;;AVOIR;GCA;;0000000;20260630;;GL0019865Z;;;20260830;;;;;;AUAR20260731;;Avoir;;B00000006G
0001;3;GL0019865Z;202608;E21;00730000019;706001;;20260730;0001L2608ZNL0;EUR;D;429784;+;;3048884P 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;GL0019865Z;;;;AUAR20260731;INTERESSEMENT P1;Avoir;;B00000006G
0001;3;GL0019865Z;202608;E21;00730000019;445710;;20260730;0001L2608ZNL0;EUR;D;85957;+;;3048884P 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;;;;;AUAR20260731;;Avoir;;B00000006G
0001;3;GL0053799K;202608;E21;00730000020;411100;0315156D;20260730;0001L2608ZME0;EUR;C;798111;+;;AVOIR;GCA;;0000000;20260630;;GL0053799K;;;20260830;;;;;;AUAR20260731;;Avoir;;B00000006G
0001;3;GL0053799K;202608;E21;00730000020;706001;;20260730;0001L2608ZME0;EUR;D;752189;+;;3049351D 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;GL0053799K;;;;AUAR20260731;VENTE P1;Avoir;;B00000006G
0001;3;GL0053799K;202608;E21;00730000020;706001;;20260730;0001L2608ZME0;EUR;D;87097;-;;3049351D 202;GCA;;0000000;20260630;COL_2000DEB;;202;;20260830;;GL0053799K;;;;AUAR20260731;VENTE P1;Avoir;;B00000006G
0001;3;GL0053799K;202608;E21;00730000020;445710;;20260730;0001L2608ZME0;EUR;D;150438;+;;3049351D 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;;;;;AUAR20260731;;Avoir;;B00000006G
0001;3;GL0053799K;202608;E21;00730000020;445710;;20260730;0001L2608ZME0;EUR;D;17419;-;;3049351D 202;GCA;;0000000;20260630;COL_2000DEB;;202;;20260830;;;;;;AUAR20260731;;Avoir;;B00000006G
0001;3;GL0588677B;202608;E21;00730000021;411100;0477520M;20260730;0001L2608ZNK0;EUR;C;60869;+;;AVOIR;GCA;;0000000;20260630;;GL0588677B;;;20260830;;;;;;AUAR20260731;;Avoir;;B00000006G
0001;3;GL0588677B;202608;E21;00730000021;706001;;20260730;0001L2608ZNK0;EUR;D;50724;+;;7001043Z 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;GL0588677B;;;;AUAR20260731;INTERESSEMENT P1;Avoir;;B00000006G
0001;3;GL0588677B;202608;E21;00730000021;445710;;20260730;0001L2608ZNK0;EUR;D;10145;+;;7001043Z 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;;;;;AUAR20260731;;Avoir;;B00000006G
0001;3;GL0639360W;202608;E21;00730000022;411100;0264001W;20260730;0001M2608ZND2;EUR;C;8809744;+;;AVOIR;GCA;;0000000;20260630;;GL0639360W;;;20260830;;;;;;AUAR20260731;;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;991678;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639347F;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;808481;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639404W;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;616457;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639342A;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
