guid;fichier_edf;nb_sources_regroupees;nb_ack_footer;nb_ack_detail;nb_oracle_edf;nb_somme_sources;montant_ack_footer;montant_ack_detail;montant_oracle_edf;montant_somme_sources;statut_lignes;statut_montant
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694838365.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;2;6;6;6;6;4571505;4571505;4571505;4571505;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694848366.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;6365;6365;6365;6365;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694858367.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;5;5;5;5;627582;627582;627582;627582;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694868368.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;744320;744320;744320;744320;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694878369.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;10;10;10;10;7026690;7026690;7026690;7026690;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694898370.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;517130;517130;517130;517130;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694908371.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;58;58;58;58;28368978;28368978;28368978;28368978;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694918372.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;149000;149000;149000;149000;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694928373.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;2159663;2159663;2159663;2159663;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694938374.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;16800;16800;16800;16800;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694948375.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;592400;592400;592400;592400;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694958376.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;137633;137633;137633;137633;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694968377.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;18371;18371;18371;18371;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694978378.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;8;8;8;8;2058469;2058469;2058469;2058469;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695008379.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;929810;929810;929810;929810;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695018380.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;392435;392435;392435;392435;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695028381.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;79200;79200;79200;79200;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695038382.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;91001;91001;91001;91001;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695048383.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;102000;102000;102000;102000;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695058384.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;5;5;5;5;2189893;2189893;2189893;2189893;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695068385.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;1034899;1034899;1034899;1034899;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695078386.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;691320;691320;691320;691320;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695088387.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;13;13;13;13;12839946;12839946;12839946;12839946;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695098388.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;18;18;18;18;12491492;12491492;12491492;12491492;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695108389.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;460358;460358;460358;460358;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695118390.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;46694;46694;46694;46694;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695128391.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;168240;168240;168240;168240;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695138392.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;75458250;75458250;75458250;75458250;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695148393.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;86640;86640;86640;86640;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695168394.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;647484;647484;647484;647484;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695168395.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;198725;198725;198725;198725;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695178396.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;228826;228826;228826;228826;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695188397.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;433680;433680;433680;433680;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695198398.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;134400;134400;134400;134400;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695208399.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;36134;36134;36134;36134;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695218400.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;246960;246960;246960;246960;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695228401.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;11;11;11;11;2867140;2867140;2867140;2867140;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695248402.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;2970324;2970324;2970324;2970324;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695258403.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;915768;915768;915768;915768;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695268404.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;365400;365400;365400;365400;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695278405.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;5989777;5989777;5989777;5989777;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695288406.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;9386;9386;9386;9386;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695298407.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;26;26;26;26;22459269;22459269;22459269;22459269;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695298408.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;4;4;4;4;1588352;1588352;1588352;1588352;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695308409.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;55560;55560;55560;55560;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695318410.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;5;5;5;5;4660878;4660878;4660878;4660878;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695328411.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;59257;59257;59257;59257;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695338412.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;4;4;4;4;502907;502907;502907;502907;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695348413.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;87240;87240;87240;87240;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285695358414.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;8;8;8;8;1294450;1294450;1294450;1294450;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661058430.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;126544467;126544467;126544467;126544467;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661078431.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;38556363;38556363;38556363;38556363;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661088432.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;56071625;56071625;56071625;56071625;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661098433.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;1304778;1304778;1304778;1304778;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661108434.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;1716211;1716211;1716211;1716211;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661118435.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;204036;204036;204036;204036;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661128436.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;9071773;9071773;9071773;9071773;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661138437.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;5850044;5850044;5850044;5850044;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661158438.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;40356245;40356245;40356245;40356245;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661168439.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;3;4;4;4;4;1987366;1987366;1987366;1987366;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661178440.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;2656832;2656832;2656832;2656832;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661188441.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;281266;281266;281266;281266;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661198442.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;4;4;4;4;22184042;22184042;22184042;22184042;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661208443.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;32101342;32101342;32101342;32101342;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661218444.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;6277584;6277584;6277584;6277584;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661228445.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;6;6;6;6;101586740;101586740;101586740;101586740;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661238446.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;3;3;3;3;3;620411;620411;620411;620411;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661248447.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;4654060;4654060;4654060;4654060;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661258448.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;227417541;227417541;227417541;227417541;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661268449.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;8325344;8325344;8325344;8325344;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661278450.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;5;5;5;5;57188884;57188884;57188884;57188884;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661288451.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;166161343;166161343;166161343;166161343;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661298452.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;2;4;4;4;4;8435057;8435057;8435057;8435057;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661308453.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;7967719;7967719;7967719;7967719;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661318454.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;6;6;6;6;25232435;25232435;25232435;25232435;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661328455.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;3411940;3411940;3411940;3411940;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661338456.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;8;8;8;8;105992546;105992546;105992546;105992546;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661348457.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;5521725;5521725;5521725;5521725;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661358458.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;39658258;39658258;39658258;39658258;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661368459.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;4;4;4;4;91946180;91946180;91946180;91946180;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661378460.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;29249781;29249781;29249781;29249781;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661388461.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;3;6;6;6;6;144953431;144953431;144953431;144953431;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894414661398462.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;2;4;4;4;4;77062590;77062590;77062590;77062590;OK;OK
