NOT;67521T-OFFICE;DEW0001;GK0503168G;03/03/2026;OAE000;1644026;1919123;DEB/M;EMPLOYE;7791095;NOT;86
NOT;65459E-OFFICE;DOS0119;GK0364550L;03/03/2026;OAE000;826019;893053;DEB/M;EMPLOYE;13031079;NOT;249
NOT;76564S-OFFICE;DNA0001;GK0001405X;03/03/2026;OAE000;3604117;4604682;DEB/M;EMPLOYE;7791083;NOT;89
NOT;58124D-OFFICE;DCW0630;GK0001694A;03/03/2026;OAE000;21457;54457;DEB/M;EMPLOYE;7791147;NOT;140
NOT;74272B-OFFICE;DMS0441;GK0001328J;03/03/2026;OAE000;3204091;3932550;DEB/M;EMPLOYE;7791101;NOT;107
NOT;48739E-OFFICE;DCW0001;GK0001591H;03/03/2026;OAE000;28265;61265;DEB/M;EMPLOYE;7791093;NOT;85
NOT;40492D-OFFICE;DSW0001;GK0625191V;03/03/2026;OAE000;19091;52091;DEB/M;EMPLOYE;7791107;NOT;91
NOT;46184T-OFFICE;DMS0001;GK0001257D;03/03/2026;OAE000;23115;56115;DEB/M;EMPLOYE;7791119;NOT;88
NOT;61522A-OFFICE;DSW0001;GK0006837V;03/03/2026;OAE000;20604;53604;DEB/M;EMPLOYE;7791107;NOT;91
NOT;72236Y-OFFICE;DMS0001;GK0001138T;03/03/2026;OAE000;2850042;3416597;DEB/M;EMPLOYE;7791119;NOT;88
NOT;46885R-OFFICE;DMS0001;GK0001142Y;03/03/2026;OAE000;23818;56818;DEB/M;EMPLOYE;7791119;NOT;88
NOT;65818C-OFFICE;DEW0001;GK0819202L;03/03/2026;OAE000;1001012;3003524;DEB/M;EMPLOYE;7791095;NOT;86
NOT;76623W-OFFICE;DNA0001;GK0993676C;03/03/2026;OAE000;3612098;4613652;DEB/M;EMPLOYE;7791083;NOT;89
NOT;34545D-OFFICE;DMS0001;GK0001265M;03/03/2026;OAE000;23496;56496;DEB/M;EMPLOYE;7791119;NOT;88
NOT;60577F-OFFICE;DLS0001;GK0010135S;03/03/2026;OAE000;24077;57077;DEB/M;EMPLOYE;7791081;NOT;87
NOT;72090E-OFFICE;DOS0119;GK0939238R;03/03/2026;OAE000;2778061;3303880;DEB/M;EMPLOYE;13031079;NOT;249
NOT;21231K-OFFICE;DLS0001;GK0010181V;03/03/2026;OAE000;2350030;2904104;DEB/M;EMPLOYE;7791081;NOT;87
NOT;77266R-OFFICE;DEW0001;GK0643272R;03/03/2026;OAE000;3754118;4818651;DEB/M;EMPLOYE;7791095;NOT;86
NOT;61031D-OFFICE;DMS0001;GK0001240J;03/03/2026;OAE000;22441;55441;DEB/M;EMPLOYE;7791119;NOT;88
NOT;68331J-OFFICE;DCW0001;GK0001592J;03/03/2026;OAE000;2056044;2444141;DEB/M;EMPLOYE;7791093;NOT;85
NOT;70819H-OFFICE;DMS0001;GK0001260G;03/03/2026;OAE000;2620076;3185552;DEB/M;EMPLOYE;7791119;NOT;88
NOT;65055Z-OFFICE;DLS0001;GK0009953K;03/03/2026;OAE000;647024;647049;DEB/M;EMPLOYE;7791081;NOT;87
NOT;75619Z-OFFICE;DNA0001;GK0001363Z;03/03/2026;OAE000;3401083;4279406;DEB/M;EMPLOYE;7791083;NOT;89
NOT;72797K-OFFICE;DRW0001;GK0001058C;03/03/2026;OAE000;2948047;3533596;DEB/M;EMPLOYE;7791085;NOT;90
NOT;48456H-OFFICE;DNA0001;GK0029055S;03/03/2026;OAE000;21994;54994;DEB/M;EMPLOYE;7791083;NOT;89
NOT;49529W-OFFICE;DCW0001;GK1016614T;03/03/2026;OAE000;21497;54497;DEB/M;EMPLOYE;7791093;NOT;85
NOT;49672H-OFFICE;DSW0001;GK1331613X;03/03/2026;OAE000;19738;52738;DEB/M;EMPLOYE;7791107;NOT;91
NOT;54884R-OFFICE;DEW0001;GK0066095H;03/03/2026;OAE000;18086;51086;DEB/M;EMPLOYE;7791095;NOT;86
NOT;70361E-OFFICE;DNA0001;GK0029058W;03/03/2026;OAE000;2547036;3130557;DEB/M;EMPLOYE;7791083;NOT;89
NOT;76299T-OFFICE;DLS0001;GK1150624C;03/03/2026;OAE000;3542091;4568614;DEB/M;EMPLOYE;7791081;NOT;87
NOT;54126T-OFFICE;DRW0001;GK0722008N;03/03/2026;OAE000;1850025;2044125;DEB/M;EMPLOYE;7791085;NOT;90
NOT;31067C-OFFICE;DCW0001;GK0001579V;03/03/2026;OAE000;20912;53912;DEB/M;EMPLOYE;7791093;NOT;85
NOT;70928B-OFFICE;DSW0001;GK0231891M;04/03/2026;OAE000;2622047;3186524;DEB/M;EMPLOYE;7791107;NOT;91
NOT;56849B-OFFICE;DRW0001;GK0001047P;03/03/2026;OAE000;26715;59715;DEB/M;EMPLOYE;7791085;NOT;90
NOT;75252R-OFFICE;DEW0001;GK0643272R;03/03/2026;OAE000;3316073;4108758;DEB/M;EMPLOYE;7791095;NOT;86
NOT;41333K-OFFICE;DEW0001;GK1346822E;03/03/2026;OAE000;18340;51340;DEB/M;EMPLOYE;7791095;NOT;86
NOT;72352A-OFFICE;DNA0001;GK0618828N;04/03/2026;OAE000;2816061;3343531;DEB/M;EMPLOYE;7791083;NOT;89
NOT;74908N-OFFICE;DEW0001;GK0940674Y;04/03/2026;OAE000;3277069;4050152;DEB/M;EMPLOYE;7791095;NOT;86
NOT;74443B-OFFICE;DMS0502;GK1335315D;04/03/2026;OAE000;3306088;4096307;DEB/M;EMPLOYE;16239630;NOT;8102
NOT;68281T-OFFICE;DMS0001;GK0001238G;04/03/2026;OAE000;2126025;2558122;DEB/M;EMPLOYE;7791119;NOT;88
NOT;77452K-OFFICE;DRW0001;GK0008393M;04/03/2026;OAE000;3803157;4890800;DEB/M;EMPLOYE;7791085;NOT;90
NOT;48889C-OFFICE;DSW0001;GK1364757K;04/03/2026;OAE000;19084;52084;DEB/M;EMPLOYE;7791107;NOT;91
NOT;40326K-OFFICE;DNA0514;GK0311826Y;04/03/2026;OAE000;21656;54656;DEB/M;EMPLOYE;7791089;NOT;232
NOT;67025R-OFFICE;DSW0001;GK0009887K;04/03/2026;OAE000;1404027;1640076;DEB/M;EMPLOYE;7791107;NOT;91
NOT;71866K-OFFICE;DCW0001;GK0001592J;04/03/2026;OAE000;2751035;3278535;DEB/M;EMPLOYE;7791093;NOT;85
NOT;43918L-OFFICE;DMS0001;GK0001234C;04/03/2026;OAE000;23112;56112;DEB/M;EMPLOYE;7791119;NOT;88
NOT;71842D-OFFICE;DCW0001;GK0001574N;04/03/2026;OAE000;2747039;3273605;DEB/M;EMPLOYE;7791093;NOT;85
NOT;41239L-OFFICE;DMS0001;GK0001275Z;04/03/2026;OAE000;22652;55652;DEB/M;EMPLOYE;7791119;NOT;88
NOT;22929W-OFFICE;DMS0001;GK0216823P;04/03/2026;OAE000;22621;55621;DEB/M;EMPLOYE;7791119;NOT;88
NOT;70248F-OFFICE;DNA0001;GK0806453Z;04/03/2026;OAE000;2520040;3100554;DEB/M;EMPLOYE;7791083;NOT;89
NOT;76779A-OFFICE;DNA0001;GK0001405X;04/03/2026;OAE000;3629117;4634740;DEB/M;EMPLOYE;7791083;NOT;89
NOT;51737A-OFFICE;DMS0001;GK0001262J;04/03/2026;OAE000;23139;56139;DEB/M;EMPLOYE;7791119;NOT;88
NOT;74680N-OFFICE;DOS0001;GK0506000A;04/03/2026;OAE000;3263054;4032921;DEB/M;EMPLOYE;7791087;NOT;82
NOT;60485K-OFFICE;DLS0001;GK0010176N;04/03/2026;OAE000;23975;56975;DEB/M;EMPLOYE;7791081;NOT;87
NOT;65037A-OFFICE;DLS0001;GK1177752E;04/03/2026;OAE000;693005;710003;DEB/M;EMPLOYE;7791081;NOT;87
NOT;57125P-OFFICE;DRW0001;GK0001064J;04/03/2026;OAE000;28878;61878;DEB/M;EMPLOYE;7791085;NOT;90
NOT;72949K-OFFICE;DCW0001;GK0001574N;04/03/2026;OAE000;2962068;3552637;DEB/M;EMPLOYE;7791093;NOT;85
NOT;63404B-OFFICE;DEW0001;GK0585822G;04/03/2026;OAE000;157003;242003;DEB/M;EMPLOYE;7791095;NOT;86
