Date Comptable;Code Societe Achat;Compte Comptable Achat;ID founisseur externe;Code tâche;Code folio;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux de Tva;TypeEvenementAchat;Numero2;Type de Tva;Date d'échéance;Id scan facture;  Origine scan facture;
26/08/2026;0001;602210;0688;GL1366858Y;GAZ;VENTE DE GAZ;0,06600;STANDARD;0,02;EUR;18/08/2026;0688K2608AXLE;20,00;GAZ - MECANISME CPB;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1366858Y;GAZ;VENTE DE GAZ;0,06600;STANDARD;0,84;EUR;18/08/2026;0688K2608AXLE;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1366858Y;GAZ;VENTE DE GAZ;0,06600;STANDARD;1,08;EUR;18/08/2026;0688K2608AXLE;20,00;TICGN GAZ;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1366858Y;GAZ;VENTE DE GAZ;0,06600;STANDARD;3,36;EUR;18/08/2026;0688K2608AXLE;20,00;DEBOURS P1 GAZ;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1366858Y;GAZ;VENTE DE GAZ;0,00001;STANDARD;7,67;EUR;18/08/2026;0688K2608AXLE;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1366858Y;GAZ;VENTE DE GAZ;0,00001;STANDARD;38,09;EUR;18/08/2026;0688K2608AXLE;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL1366858Y;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;10,21;EUR;18/08/2026;0688K2608AXLE;20,00;;;;18/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL1366852R;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;41,16;EUR;18/08/2026;0688K2608AXLD;;;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1366852R;GAZ;VENTE DE GAZ;0,00001;STANDARD;3,06;EUR;18/08/2026;0688K2608AXLD;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1366852R;GAZ;VENTE DE GAZ;0,00001;STANDARD;31,24;EUR;18/08/2026;0688K2608AXLD;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL1366852R;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;6,86;EUR;18/08/2026;0688K2608AXLD;20,00;;;;18/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL1366161F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;114,56;EUR;18/08/2026;0688K2608AXLB;;;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1366161F;GAZ;VENTE DE GAZ;0,00001;STANDARD;25,15;EUR;18/08/2026;0688K2608AXLB;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1366161F;GAZ;VENTE DE GAZ;0,00001;STANDARD;70,32;EUR;18/08/2026;0688K2608AXLB;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL1366161F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;19,09;EUR;18/08/2026;0688K2608AXLB;20,00;;;;18/08/2026;;;B00000003D
26/08/2026;0001;401050;0695;GL0539854W;ING;Facture intragroupe CID 0695;0,00001;STANDARD;837,52;EUR;18/08/2026;0695M26080476;;;;;18/08/2026;;;B00000008J
26/08/2026;0001;602218;0695;GL0539854W;ING;CHAUFFAGE;13,34000;STANDARD;793,86;EUR;18/08/2026;0695M26080476;5,50;DEBOURS CHALEUR;;;18/08/2026;;;B00000008J
26/08/2026;0001;445660;0695;GL0539854W;ING;Facture intragroupe CID 0695;0,00001;STANDARD;43,66;EUR;18/08/2026;0695M26080476;5,50;;;;18/08/2026;;;B00000008J
26/08/2026;0001;401050;0695;GL0539854W;ING;Facture intragroupe CID 0695;0,00001;STANDARD;821,18;EUR;18/08/2026;0695M26080477;;;;;18/08/2026;;;B00000008J
26/08/2026;0001;602218;0695;GL0539854W;ING;CHAUFFAGE;12,52000;STANDARD;778,37;EUR;18/08/2026;0695M26080477;5,50;DEBOURS CHALEUR;;;18/08/2026;;;B00000008J
26/08/2026;0001;445660;0695;GL0539854W;ING;Facture intragroupe CID 0695;0,00001;STANDARD;42,81;EUR;18/08/2026;0695M26080477;5,50;;;;18/08/2026;;;B00000008J
26/08/2026;0001;401050;0695;GL0539854W;ING;Facture intragroupe CID 0695;0,00001;STANDARD;652,62;EUR;18/08/2026;0695M26080478;;;;;18/08/2026;;;B00000008J
26/08/2026;0001;602218;0695;GL0539854W;ING;CHAUFFAGE;10,00000;STANDARD;618,60;EUR;18/08/2026;0695M26080478;5,50;DEBOURS CHALEUR;;;18/08/2026;;;B00000008J
26/08/2026;0001;445660;0695;GL0539854W;ING;Facture intragroupe CID 0695;0,00001;STANDARD;34,02;EUR;18/08/2026;0695M26080478;5,50;;;;18/08/2026;;;B00000008J
26/08/2026;0001;401050;0695;GL0539854W;ING;Facture intragroupe CID 0695;0,00001;STANDARD;449,41;EUR;18/08/2026;0695M26080479;;;;;18/08/2026;;;B00000008J
26/08/2026;0001;602218;0695;GL0539854W;ING;CHAUFFAGE;6,40000;STANDARD;425,98;EUR;18/08/2026;0695M26080479;5,50;DEBOURS CHALEUR;;;18/08/2026;;;B00000008J
26/08/2026;0001;445660;0695;GL0539854W;ING;Facture intragroupe CID 0695;0,00001;STANDARD;23,43;EUR;18/08/2026;0695M26080479;5,50;;;;18/08/2026;;;B00000008J
26/08/2026;0001;401050;0695;GL0539854W;ING;Facture intragroupe CID 0695;0,00001;STANDARD;164,74;EUR;18/08/2026;0695M26080480;;;;;18/08/2026;;;B00000008J
26/08/2026;0001;602218;0695;GL0539854W;ING;CHAUFFAGE;2,38000;STANDARD;156,15;EUR;18/08/2026;0695M26080480;5,50;DEBOURS CHALEUR;;;18/08/2026;;;B00000008J
26/08/2026;0001;445660;0695;GL0539854W;ING;Facture intragroupe CID 0695;0,00001;STANDARD;8,59;EUR;18/08/2026;0695M26080480;5,50;;;;18/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0013614W;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;453,37;EUR;18/08/2026;0688K2608AWXE;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0013614W;GAZ;VENTE DE GAZ;0,00001;STANDARD;377,81;EUR;18/08/2026;0688K2608AWXE;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0013614W;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;75,56;EUR;18/08/2026;0688K2608AWXE;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0031540R;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;1762,34;EUR;18/08/2026;0688K2608AXCF;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0031540R;GAZ;VENTE DE GAZ;0,00001;STANDARD;1468,62;EUR;18/08/2026;0688K2608AXCF;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0031540R;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;293,72;EUR;18/08/2026;0688K2608AXCF;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0017991V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;246,17;EUR;18/08/2026;0688K2608AWYZ;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0017991V;GAZ;VENTE DE GAZ;0,00001;STANDARD;205,14;EUR;18/08/2026;0688K2608AWYZ;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0017991V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;41,03;EUR;18/08/2026;0688K2608AWYZ;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0017991V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;74,77;EUR;18/08/2026;0688K2608AWZF;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0017991V;GAZ;VENTE DE GAZ;0,00001;STANDARD;62,31;EUR;18/08/2026;0688K2608AWZF;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0017991V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;12,46;EUR;18/08/2026;0688K2608AWZF;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0017991V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;331,24;EUR;18/08/2026;0688K2608AWYU;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0017991V;GAZ;VENTE DE GAZ;0,00001;STANDARD;276,03;EUR;18/08/2026;0688K2608AWYU;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0017991V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;55,21;EUR;18/08/2026;0688K2608AWYU;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0017991V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;331,24;EUR;18/08/2026;0688K2608AWZC;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0017991V;GAZ;VENTE DE GAZ;0,00001;STANDARD;276,03;EUR;18/08/2026;0688K2608AWZC;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0017991V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;55,21;EUR;18/08/2026;0688K2608AWZC;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0748267D;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;515,83;EUR;18/08/2026;0688K2608AWYM;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0748267D;GAZ;VENTE DE GAZ;0,00001;STANDARD;429,86;EUR;18/08/2026;0688K2608AWYM;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0748267D;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;85,97;EUR;18/08/2026;0688K2608AWYM;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0027306E;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;515,83;EUR;18/08/2026;0688K2608AWZG;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0027306E;GAZ;VENTE DE GAZ;0,00001;STANDARD;429,86;EUR;18/08/2026;0688K2608AWZG;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0027306E;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;85,97;EUR;18/08/2026;0688K2608AWZG;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0027292N;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;116,47;EUR;18/08/2026;0688K2608AWXR;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0027292N;GAZ;VENTE DE GAZ;0,00001;STANDARD;97,06;EUR;18/08/2026;0688K2608AWXR;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0027292N;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;19,41;EUR;18/08/2026;0688K2608AWXR;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0013339H;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;246,17;EUR;18/08/2026;0688K2608AWXC;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0013339H;GAZ;VENTE DE GAZ;0,00001;STANDARD;205,14;EUR;18/08/2026;0688K2608AWXC;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0013339H;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;41,03;EUR;18/08/2026;0688K2608AWXC;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0604711X;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;515,83;EUR;18/08/2026;0688K2608AWZE;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0604711X;GAZ;VENTE DE GAZ;0,00001;STANDARD;429,86;EUR;18/08/2026;0688K2608AWZE;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0604711X;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;85,97;EUR;18/08/2026;0688K2608AWZE;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0027292N;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;116,47;EUR;18/08/2026;0688K2608AWXH;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0027292N;GAZ;VENTE DE GAZ;0,00001;STANDARD;97,06;EUR;18/08/2026;0688K2608AWXH;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0027292N;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;19,41;EUR;18/08/2026;0688K2608AWXH;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0042794E;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;246,17;EUR;18/08/2026;0688K2608AWYR;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0042794E;GAZ;VENTE DE GAZ;0,00001;STANDARD;205,14;EUR;18/08/2026;0688K2608AWYR;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0042794E;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;41,03;EUR;18/08/2026;0688K2608AWYR;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0030355V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;1123,31;EUR;18/08/2026;0688K2608AWXD;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0030355V;GAZ;VENTE DE GAZ;0,00001;STANDARD;936,09;EUR;18/08/2026;0688K2608AWXD;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0030355V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;187,22;EUR;18/08/2026;0688K2608AWXD;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0013686C;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;220,82;EUR;18/08/2026;0688K2608AWXG;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0013686C;GAZ;VENTE DE GAZ;0,00001;STANDARD;184,02;EUR;18/08/2026;0688K2608AWXG;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0013686C;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;36,8;EUR;18/08/2026;0688K2608AWXG;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0364127F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;220,82;EUR;18/08/2026;0688K2608AWYH;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0364127F;GAZ;VENTE DE GAZ;0,00001;STANDARD;184,02;EUR;18/08/2026;0688K2608AWYH;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0364127F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;36,8;EUR;18/08/2026;0688K2608AWYH;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0013336E;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;116,47;EUR;18/08/2026;0688K2608AWYN;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0013336E;GAZ;VENTE DE GAZ;0,00001;STANDARD;97,06;EUR;18/08/2026;0688K2608AWYN;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0013336E;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;19,41;EUR;18/08/2026;0688K2608AWYN;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0013327V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;906,74;EUR;18/08/2026;0688K2608AWYJ;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0013327V;GAZ;VENTE DE GAZ;0,00001;STANDARD;755,62;EUR;18/08/2026;0688K2608AWYJ;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0013327V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;151,12;EUR;18/08/2026;0688K2608AWYJ;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0027292N;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;116,47;EUR;18/08/2026;0688K2608AWXP;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0027292N;GAZ;VENTE DE GAZ;0,00001;STANDARD;97,06;EUR;18/08/2026;0688K2608AWXP;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0027292N;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;19,41;EUR;18/08/2026;0688K2608AWXP;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0013379D;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;515,83;EUR;18/08/2026;0688K2608AWYQ;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0013379D;GAZ;VENTE DE GAZ;0,00001;STANDARD;429,86;EUR;18/08/2026;0688K2608AWYQ;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0013379D;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;85,97;EUR;18/08/2026;0688K2608AWYQ;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0013465B;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;558,41;EUR;18/08/2026;0688K2608AWZK;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0013465B;GAZ;VENTE DE GAZ;0,00001;STANDARD;465,34;EUR;18/08/2026;0688K2608AWZK;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0013465B;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;93,07;EUR;18/08/2026;0688K2608AWZK;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0013325S;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;558,41;EUR;18/08/2026;0688K2608AWYY;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0013325S;GAZ;VENTE DE GAZ;0,00001;STANDARD;465,34;EUR;18/08/2026;0688K2608AWYY;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0013325S;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;93,07;EUR;18/08/2026;0688K2608AWYY;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL1561159V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;164,11;EUR;18/08/2026;0688K2608AWXV;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL1561159V;GAZ;VENTE DE GAZ;0,00001;STANDARD;136,76;EUR;18/08/2026;0688K2608AWXV;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL1561159V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;27,35;EUR;18/08/2026;0688K2608AWXV;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0027292N;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;49,85;EUR;18/08/2026;0688K2608AWXL;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0027292N;GAZ;VENTE DE GAZ;0,00001;STANDARD;41,54;EUR;18/08/2026;0688K2608AWXL;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0027292N;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;8,31;EUR;18/08/2026;0688K2608AWXL;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0030355V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;423,58;EUR;18/08/2026;0688K2608AWXF;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0030355V;GAZ;VENTE DE GAZ;0,00001;STANDARD;352,98;EUR;18/08/2026;0688K2608AWXF;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0030355V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;70,6;EUR;18/08/2026;0688K2608AWXF;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0013332A;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;220,82;EUR;18/08/2026;0688K2608AWZJ;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0013332A;GAZ;VENTE DE GAZ;0,00001;STANDARD;184,02;EUR;18/08/2026;0688K2608AWZJ;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0013332A;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;36,8;EUR;18/08/2026;0688K2608AWZJ;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0029380L;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;1423,98;EUR;18/08/2026;0688K2608AWXJ;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0029380L;GAZ;VENTE DE GAZ;0,00001;STANDARD;1186,65;EUR;18/08/2026;0688K2608AWXJ;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0029380L;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;237,33;EUR;18/08/2026;0688K2608AWXJ;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0027215B;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;164,11;EUR;18/08/2026;0688K2608AWXB;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0027215B;GAZ;VENTE DE GAZ;0,00001;STANDARD;136,76;EUR;18/08/2026;0688K2608AWXB;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0027215B;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;27,35;EUR;18/08/2026;0688K2608AWXB;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0013337F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;164,11;EUR;18/08/2026;0688K2608AWYE;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0013337F;GAZ;VENTE DE GAZ;0,00001;STANDARD;136,76;EUR;18/08/2026;0688K2608AWYE;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0013337F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;27,35;EUR;18/08/2026;0688K2608AWYE;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0545524N;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;174,71;EUR;18/08/2026;0688K2608AWXT;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0545524N;GAZ;VENTE DE GAZ;0,00001;STANDARD;145,59;EUR;18/08/2026;0688K2608AWXT;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0545524N;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;29,12;EUR;18/08/2026;0688K2608AWXT;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0545535B;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;174,71;EUR;18/08/2026;0688K2608AWXK;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0545535B;GAZ;VENTE DE GAZ;0,00001;STANDARD;145,59;EUR;18/08/2026;0688K2608AWXK;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0545535B;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;29,12;EUR;18/08/2026;0688K2608AWXK;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0027271P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;515,83;EUR;18/08/2026;0688K2608AWYL;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0027271P;GAZ;VENTE DE GAZ;0,00001;STANDARD;429,86;EUR;18/08/2026;0688K2608AWYL;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0027271P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;85,97;EUR;18/08/2026;0688K2608AWYL;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0027293P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;220,82;EUR;18/08/2026;0688K2608AWYT;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0027293P;GAZ;VENTE DE GAZ;0,00001;STANDARD;184,02;EUR;18/08/2026;0688K2608AWYT;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0027293P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;36,8;EUR;18/08/2026;0688K2608AWYT;20,00;;;;18/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL1027911F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;246,17;EUR;18/08/2026;0688K2608AWYP;;;;;18/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL1027911F;GAZ;VENTE DE GAZ;0,00001;STANDARD;205,14;EUR;18/08/2026;0688K2608AWYP;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000005F
