706001;;+;C;15198.00;PRODUIT;1;
706001;;+;C;15418.00;PRODUIT;1;
706601;;+;C;17343.00;PRODUIT;1;
706001;;+;C;20101.00;PRODUIT;1;
706001;;+;C;76251.00;PRODUIT;1;
706001;;+;C;121503.00;PRODUIT;1;
706001;;+;C;126381.00;PRODUIT;1;
706001;;+;C;132169.00;PRODUIT;1;
706001;;+;C;201431.00;PRODUIT;1;
706001;;+;C;223668.00;PRODUIT;1;
445715;;+;C;3910.00;GESTION;2;
445715;;+;C;55974.00;GESTION;2;
445715;;+;C;132650.00;GESTION;2;
411100;0021155K;+;D;55284.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;2500.00;PRODUIT;1;
706001;;+;C;5000.00;PRODUIT;1;
706001;;+;C;18879.00;PRODUIT;1;
706001;;+;C;19691.00;PRODUIT;1;
445710;;+;C;1500.00;GESTION;2;
445710;;+;C;7714.00;GESTION;2;
411100;0155289C;+;D;21973.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;18311.00;PRODUIT;1;
445715;;+;C;3662.00;GESTION;2;
411100;0155289C;+;D;6832.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;5693.00;PRODUIT;1;
445715;;+;C;1139.00;GESTION;2;
411100;0155289C;+;D;30676.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;25563.00;PRODUIT;1;
445715;;+;C;5113.00;GESTION;2;
411100;0509288M;+;D;143243.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;119369.00;PRODUIT;1;
445715;;+;C;23874.00;GESTION;2;
411100;0509288M;+;D;32483.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;27069.00;PRODUIT;1;
445715;;+;C;5414.00;GESTION;2;
411100;0509288M;+;D;133901.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;111584.00;PRODUIT;1;
445715;;+;C;22317.00;GESTION;2;
411100;0315895B;+;D;128413.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;107011.00;PRODUIT;1;
445715;;+;C;21402.00;GESTION;2;
411100;0315895B;+;D;50915.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;42429.00;PRODUIT;1;
445715;;+;C;8486.00;GESTION;2;
