false;26/12/2025;0804;445660;35973-FRA69200VIRM;GN1621789S;HAF;STANDARD - FPRH054195;1069,00000;STANDARD;268,73;EUR;19/11/2025;FPRH054195;20,00;;;DED_20.00D;;PRN-FVS0075390-FPRH054195.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528502;44923058
false;26/12/2025;0804;602210;35973-FRA69200VIRM;GN1621789S;HAF;STANDARD - FPRH054195;1069,00000;STANDARD;1343,63;EUR;19/11/2025;FPRH054195;20,00;UC ACHAT DE CARBURANT;;;;PRN-FVS0075390-FPRH054195.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528502;44923059
true;26/12/2025;0804;401100;35973-FRA69200VIRM;GN1621789S;HAF;STANDARD - FPRH054196;0,00001;STANDARD;989,44;EUR;19/11/2025;FPRH054196;0,00;;;;;PRN-FVS0075391-FPRH054196.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528503;44923059
false;26/12/2025;0804;445660;35973-FRA69200VIRM;GN1621789S;HAF;STANDARD - FPRH054196;656,00000;STANDARD;164,91;EUR;19/11/2025;FPRH054196;20,00;;;DED_20.00D;;PRN-FVS0075391-FPRH054196.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528503;44923060
false;26/12/2025;0804;602210;35973-FRA69200VIRM;GN1621789S;HAF;STANDARD - FPRH054196;656,00000;STANDARD;824,53;EUR;19/11/2025;FPRH054196;20,00;UC ACHAT DE CARBURANT;;;;PRN-FVS0075391-FPRH054196.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528503;44923061
true;26/12/2025;0804;401100;35973-FRA69200VIRM;GD0034282G;HAF;STANDARD - FPRH054508;0,00001;STANDARD;11196,00;EUR;24/11/2025;FPRH054508;0,00;;;;;PRN-FVS0075392-FPRH054508.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528504;44923061
false;26/12/2025;0804;445660;35973-FRA69200VIRM;GD0034282G;HAF;STANDARD - FPRH054508;10000,00000;STANDARD;1866,00;EUR;24/11/2025;FPRH054508;20,00;;;DED_20.00D;;PRN-FVS0075392-FPRH054508.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528504;44923062
false;26/12/2025;0804;602210;35973-FRA69200VIRM;GD0034282G;HAF;STANDARD - FPRH054508;10000,00000;STANDARD;9330,00;EUR;24/11/2025;FPRH054508;20,00;UC ACHAT FOD;;;;PRN-FVS0075392-FPRH054508.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528504;44923063
true;26/12/2025;0804;401100;35973-FRA69200VIRM;GD0746093H;HAF;STANDARD - FPRH054526;0,00001;STANDARD;5574,00;EUR;24/11/2025;FPRH054526;0,00;;;;;PRN-FVS0075393-FPRH054526.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528505;44923063
false;26/12/2025;0804;445660;35973-FRA69200VIRM;GD0746093H;HAF;STANDARD - FPRH054526;4999,00000;STANDARD;929,00;EUR;24/11/2025;FPRH054526;20,00;;;DED_20.00D;;PRN-FVS0075393-FPRH054526.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528505;44923064
false;26/12/2025;0804;602210;35973-FRA69200VIRM;GD0746093H;HAF;STANDARD - FPRH054526;4999,00000;STANDARD;4645,00;EUR;24/11/2025;FPRH054526;20,00;UC ACHAT FOD;;;;PRN-FVS0075393-FPRH054526.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528505;44923065
true;26/12/2025;0804;401100;35973-FRA69200VIRM;GN0560028W;HAF;STANDARD - FPRH054686;0,00001;STANDARD;3232,80;EUR;25/11/2025;FPRH054686;0,00;;;;;PRN-FVS0075394-FPRH054686.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528506;44923065
