DateArretComptable;CodeSociete;CompteLocal;IDFournisseurExterne;CodeTache;CodeFolio;Libelle;Quantite;Type;Montant;Devise;DatePiece;NumeroPiece;TauxTVA;Nature1;Nature2;TypeTVA;DateEcheance;IdScanFacture;OrigineScanFacture;CodeRegion;SourceFileId;ApplicationSource
25/08/2026;0001;622840;S00115562-ITA10135;GK0010199P;VFF;Facture Kuantic 2601208118 052026;7;STANDARD;42,25;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0220941V;VFF;Facture Kuantic 2601208118 052026;9;STANDARD;55,25;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0231811X;VFF;Facture Kuantic 2601208118 052026;2;STANDARD;9,75;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0001301D;VFF;Facture Kuantic 2601208118 052026;6;STANDARD;35,75;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0001109K;VFF;Facture Kuantic 2601208118 052026;17;STANDARD;107,25;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0009769B;VFF;Facture Kuantic 2601208118 052026;23;STANDARD;146,25;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0813681M;VFF;Facture Kuantic 2601208118 052026;19;STANDARD;117,43;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0009898Y;VFF;Facture Kuantic 2601208118 052026;33;STANDARD;211,25;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0010191F;VFF;Facture Kuantic 2601208118 052026;8;STANDARD;48,97;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0001083F;VFF;Facture Kuantic 2601208118 052026;38;STANDARD;243,97;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
