0688;3;GN1381669D;202608;E23;60817000022;445710;;20260817;0688K2608AWTQ;EUR;C;4165.00;+;;PS665854 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000066
0688;3;GN1381675K;202608;E23;60817000023;411150;0568916S;20260817;0688K2608AWTT;EUR;D;4400.00;+;;PS665872;SVD;;0000000;20260731;;GN1381675K;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000067
0688;3;GN1381675K;202608;E23;60817000023;707000;;20260817;0688K2608AWTT;EUR;C;3667.00;+;;PS665872 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1381675K;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000068
0688;3;GN1381675K;202608;E23;60817000023;445710;;20260817;0688K2608AWTT;EUR;C;733.00;+;;PS665872 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000069
0688;3;GN1381727V;202608;E23;60817000024;411150;0568916S;20260817;0688K2608AWRV;EUR;D;5076.00;+;;PS666028;SVD;;0000000;20260731;;GN1381727V;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000070
0688;3;GN1381727V;202608;E23;60817000024;707000;;20260817;0688K2608AWRV;EUR;C;4230.00;+;;PS666028 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1381727V;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000071
0688;3;GN1381727V;202608;E23;60817000024;445710;;20260817;0688K2608AWRV;EUR;C;846.00;+;;PS666028 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000072
0688;3;GN1381729X;202608;E23;60817000025;411150;0568916S;20260817;0688K2608AWSB;EUR;D;2867.00;+;;PS666034;SVD;;0000000;20260731;;GN1381729X;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000073
0688;3;GN1381729X;202608;E23;60817000025;707000;;20260817;0688K2608AWSB;EUR;C;2389.00;+;;PS666034 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1381729X;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000074
0688;3;GN1381729X;202608;E23;60817000025;445710;;20260817;0688K2608AWSB;EUR;C;478.00;+;;PS666034 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000075
0688;3;GN1389221K;202608;E23;60817000026;411150;0065898H;20260817;0688K2608AVSA;EUR;D;18715.00;+;;PS668713;SVD;;0000000;20260630;;GN1389221K;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000076
0688;3;GN1389221K;202608;E23;60817000026;707000;;20260817;0688K2608AVSA;EUR;C;15596.00;+;;PS668713 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1389221K;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000077
0688;3;GN1389221K;202608;E23;60817000026;445710;;20260817;0688K2608AVSA;EUR;C;3119.00;+;;PS668713 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000078
