CEE;GL0220386N;;WIRE;0378;B00000003D;DSW;445660;20,000;04/08/2026;DED_20.00D
CEE;GL0892590G;DEBOURS P1 ELECTRICITE;WIRE;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL0892590G;DEBOURS P1 ELEC TAXES;WIRE;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL0892590G;DEBOURS P1 ELEC TURPE PF;WIRE;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL0892590G;DEBOURS P1 ELEC TURPE PV;WIRE;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL0892590G;;WIRE;0001;B00000002C;DRW;445660;20,000;06/08/2026;DED_20.00D
CEC;GL1297778Y;DEBOURS CHALEUR;EFT;0001;B00000002C;DRW;602218;10,000;19/08/2026;DED_10.00D
CEC;GL1297778Y;ACHAT EAU P1;EFT;0001;B00000002C;DRW;606100;0,000;19/08/2026;DED_00.00D
CEC;GL1297778Y;ACHAT EAU P1;EFT;0001;B00000002C;DRW;606100;5,500;19/08/2026;DED_05.50D
CEC;GL1297778Y;ACHAT EAU P1;EFT;0001;B00000002C;DRW;606100;10,000;19/08/2026;DED_10.00D
CEC;GL1297778Y;;EFT;0001;B00000002C;DRW;445660;5,500;19/08/2026;DED_05.50D
CEC;GL1297778Y;;EFT;0001;B00000002C;DRW;445660;10,000;19/08/2026;DED_10.00D
CEE;GL1458629H;DEBOURS P1 ELECTRICITE;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL1458629H;DEBOURS P1 ELEC TAXES;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL1458629H;DEBOURS P1 ELEC TURPE PF;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL1458629H;DEBOURS P1 ELEC TURPE PV;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL1458629H;;EFT;0001;B00000002C;DRW;445660;20,000;06/08/2026;DED_20.00D
CEE;GL1458822C;DEBOURS P1 ELECTRICITE;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
CEE;GL1458822C;DEBOURS P1 ELEC TAXES;EFT;0001;B00000002C;DRW;606103;20,000;06/08/2026;DED_20.00D
