Date d'arrêté comptable;Code société;Compte local;Identifiant founisseur externe;Code tâche;Code folio amont;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux TVA;Nature1;Nature2;Type de TVA;Date d'échéance;Id scan facture;Origine scan facture;UO Dalkia
25/08/2026;0001;615510;33102-FRA69838;GK0029080W;VFF;Facture Euromaster 0216387746 032026;9;STANDARD;664,96;EUR;31/03/2026;0216387746;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387746 032026;0;STANDARD;132,97;EUR;31/03/2026;0216387746;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387759 032026;0;STANDARD;314,04;EUR;31/03/2026;0216387759;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK1317226Y;VFF;Facture Euromaster 0216387759 032026;2;STANDARD;261,70;EUR;31/03/2026;0216387759;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387759 032026;0;STANDARD;52,34;EUR;31/03/2026;0216387759;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387764 032026;0;STANDARD;457,55;EUR;31/03/2026;0216387764;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0001386A;VFF;Facture Euromaster 0216387764 032026;12;STANDARD;381,29;EUR;31/03/2026;0216387764;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387764 032026;0;STANDARD;76,26;EUR;31/03/2026;0216387764;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387777 032026;0;STANDARD;26,98;EUR;31/03/2026;0216387777;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0001576R;VFF;Facture Euromaster 0216387777 032026;1;STANDARD;22,48;EUR;31/03/2026;0216387777;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387777 032026;0;STANDARD;4,50;EUR;31/03/2026;0216387777;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387789 032026;0;STANDARD;1225,23;EUR;31/03/2026;0216387789;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0212703H;VFF;Facture Euromaster 0216387789 032026;11;STANDARD;1225,23;EUR;31/03/2026;0216387789;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387806 032026;0;STANDARD;316,32;EUR;31/03/2026;0216387806;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
