guid;fichier_source;nb_dk;nb_dk_fin01;nb_oracle_source;montant_dk_entete;montant_dk;montant_dk_fin01_entete;montant_dk_fin01;montant_oracle_source;euro_lines;statut_lignes;statut_montant
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0431DEWEXP-20260915-49037598_20260915-012633.txt;;1;1;;;134400;134400;134400;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0453DRWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;36134;36134;36134;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0501DMSEXP-20260915-49037598_20260915-012633.txt;;1;1;;;246960;246960;246960;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0502DMSEXP-20260915-49037598_20260915-012633.txt;;11;11;;;2867140;2867140;2867140;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0507DEWEXP-20260915-49037598_20260915-012633.txt;;1;1;;;2970324;2970324;2970324;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0512DLSEXP-20260915-49037598_20260915-012633.txt;;2;2;;;915768;915768;915768;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0535DCWEXP-20260915-49037598_20260915-012633.txt;;2;2;;;365400;365400;365400;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0605DSWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;5989777;5989777;5989777;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0613DSWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;9386;9386;9386;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0630DCWEXP-20260915-49037598_20260915-012633.txt;;26;26;;;22459269;22459269;22459269;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0631DRWEXP-20260915-49037598_20260915-012634.txt;;4;4;;;1588352;1588352;1588352;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0661DSWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;55560;55560;55560;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0667DMSEXP-20260915-49037598_20260915-012633.txt;;5;5;;;4660878;4660878;4660878;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0695DMSEXP-20260915-49037598_20260915-012633.txt;;1;1;;;59257;59257;59257;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0756DMSEXP-20260915-49037598_20260915-012633.txt;;4;4;;;502907;502907;502907;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0790DNAEXP-20260915-49037598_20260915-012633.txt;;1;1;;;87240;87240;87240;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0800DEWEXP-20260915-49037598_20260915-012633.txt;;8;8;;;1294450;1294450;1294450;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_13825-0442DMSGPE-20260915-49040622_20260915-050221.txt;;2;2;;;126544467;126544467;126544467;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0034DLSGPE-20260915-49040622_20260915-050221.txt;;3;3;;;38556363;38556363;38556363;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0049DMSGPE-20260915-49040622_20260915-050221.txt;;3;3;;;56071625;56071625;56071625;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0067DLSGPE-20260915-49040622_20260915-050221.txt;;2;2;;;1304778;1304778;1304778;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0069DRWGPE-20260915-49040622_20260915-050221.txt;;3;3;;;1716211;1716211;1716211;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0091DLSGPE-20260915-49040622_20260915-050221.txt;;2;2;;;204036;204036;204036;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0105DSWGPE-20260915-49040622_20260915-050221.txt;;2;2;;;9071773;9071773;9071773;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0130DSWGPE-20260915-49040622_20260915-050221.txt;;3;3;;;5850044;5850044;5850044;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0139DRWGPE-20260915-49040622_20260915-050221.txt;;2;2;;;40356245;40356245;40356245;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0148DEWGPE-20260915-49040622_20260915-050221.txt;;2;2;;;1875944;1875944;1875944;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0148DMSGPE-20260915-49040622_20260915-050221.txt;;1;1;;;102882;102882;102882;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0148DSWGPE-20260915-49040622_20260915-050221.txt;;1;1;;;8540;8540;8540;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0156DSWGPE-20260915-49040622_20260915-050221.txt;;1;1;;;2656832;2656832;2656832;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0158DEWGPE-20260915-49040622_20260915-050221.txt;;1;1;;;281266;281266;281266;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0169DRWGPE-20260915-49040622_20260915-050221.txt;;4;4;;;22184042;22184042;22184042;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0180DLSGPE-20260915-49040622_20260915-050221.txt;;2;2;;;32101342;32101342;32101342;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0185DOSGPE-20260915-49040622_20260915-050221.txt;;1;1;;;6277584;6277584;6277584;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0198DLSGPE-20260915-49040622_20260915-050221.txt;;6;6;;;101586740;101586740;101586740;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0205DCWGPE-20260915-49040622_20260915-050221.txt;;1;1;;;96361;96361;96361;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0205DEWGPE-20260915-49040622_20260915-050221.txt;;1;1;;;445889;445889;445889;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0205DSWGPE-20260915-49040622_20260915-050221.txt;;1;1;;;78161;78161;78161;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0218DRWGPE-20260915-49040622_20260915-050221.txt;;3;3;;;4654060;4654060;4654060;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0222DLSGPE-20260915-49040622_20260915-050221.txt;;3;3;;;227417541;227417541;227417541;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0241DMSGPE-20260915-49040622_20260915-050221.txt;;2;2;;;8325344;8325344;8325344;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0245DLSGPE-20260915-49040622_20260915-050221.txt;;5;5;;;57188884;57188884;57188884;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0261DLSGPE-20260915-49040622_20260915-050221.txt;;3;3;;;166161343;166161343;166161343;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0306DCWGPE-20260915-49040622_20260915-050221.txt;;3;3;;;6657742;6657742;6657742;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0306DLSGPE-20260915-49040622_20260915-050221.txt;;1;1;;;1777315;1777315;1777315;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0320DSWGPE-20260915-49040622_20260915-050221.txt;;1;1;;;7967719;7967719;7967719;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0322DCWGPE-20260915-49040622_20260915-050221.txt;;6;6;;;25232435;25232435;25232435;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0341DLSGPE-20260915-49040622_20260915-050221.txt;;2;2;;;3411940;3411940;3411940;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0348DCWGPE-20260915-49040622_20260915-050221.txt;;8;8;;;105992546;105992546;105992546;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0350DNAGPE-20260915-49040622_20260915-050221.txt;;3;3;;;5521725;5521725;5521725;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0357DMSGPE-20260915-49040622_20260915-050221.txt;;3;3;;;39658258;39658258;39658258;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0360DCWGPE-20260915-49040622_20260915-050221.txt;;4;4;;;91946180;91946180;91946180;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0364DSWGPE-20260915-49040622_20260915-050221.txt;;3;3;;;29249781;29249781;29249781;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0367DLSGPE-20260915-49040622_20260915-050221.txt;;1;1;;;14448;14448;14448;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0367DOSGPE-20260915-49040622_20260915-050221.txt;;4;4;;;135168016;135168016;135168016;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0367DSWGPE-20260915-49040622_20260915-050221.txt;;1;1;;;9770967;9770967;9770967;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0378DCWGPE-20260915-49040622_20260915-050221.txt;;3;3;;;69620039;69620039;69620039;1;OK;OK
cf33ef7db52a405eb47f9d48640ce8d3;DK_FIN01_30003-0378DEWGPE-20260915-49040622_20260915-050221.txt;;1;1;;;7442551;7442551;7442551;1;OK;OK
